id_persona,prestacion,tipotra,tipoben,beneficio
62091803202,,1,2,583.33
13717202209,,1,2,583.33
39545804208,,1,2,583.33
58828503206,2,1,2,203.35
60153103202,,1,2,583.33
40857803202,,1,2,583.33
94828900208,,1,2,583.33
85138200206,,1,2,583.33
43447101208,,1,2,583.33
43745503216,,1,1,614.18
91323303223,,1,2,583.33
77761000202,2,1,2,203.35
80425103208,,1,2,583.33
36178103208,,1,2,583.33
31041703210,,1,2,583.33
76835002207,,1,2,583.33
62883604206,,1,2,583.33
84062200207,2,1,2,203.35
80788300207,,1,2,583.33
017546600100,,1,2,583.33
66510404220,,1,2,583.33
01040105209,,1,2,583.33
19687100208,,1,2,583.33
39022500208,,1,2,583.33
06092902221,,1,2,583.33
47315102225,,1,2,583.33
67067600225,,1,2,583.33
42851004222,2,1,2,203.35
91457504207,2,1,2,203.35
20356804205,,1,2,583.33
20248702219,,1,2,583.33
90691300217,,1,2,583.33
22631804208,,1,2,583.33
57888702217,,1,2,583.33
23384504205,,1,2,583.33
69780000202,,1,2,583.33
35528400207,,1,2,583.33
63438300225,,1,2,583.33
73460400206,,1,2,583.33
61887604206,,1,2,583.33
45801700229,,1,2,583.33
98741800208,,1,2,583.33
12991500280,2,1,2,245
88170704223,,1,2,583.33
18961000209,,1,2,583.33
78792503207,2,1,2,245
42302300207,,1,2,583.33
23653500208,2,1,2,203.35
55680004207,,1,2,583.33
70559704206,,1,2,583.33
76598800207,,1,2,583.33
29145400207,,1,2,583.33
81854700207,,1,2,583.33
27430000207,,1,2,583.33
35824701207,,1,2,583.33
19642804208,2,1,2,203.35
60041500215,,1,2,583.33
32101003225,,1,2,583.33
80434204225,,1,2,583.33
82208902203,,1,2,583.33
47735500224,,1,2,583.33
42818300217,,1,2,583.33
11970400208,,1,2,583.33
26185500229,,1,2,583.33
42201203216,,1,2,583.33
01741100208,,1,2,583.33
93720300207,,1,2,583.33
00450100209,,1,2,583.33
92022800206,,1,2,583.33
31253004207,,1,2,583.33
13954000209,,1,2,583.33
82009704223,,1,2,583.33
56072500233,,1,2,583.33
65012500216,,1,2,583.33
78425803201,,1,2,583.33
98050001206,,1,2,583.33
22896104229,,1,2,583.33
81871003207,,1,2,583.33
54403703208,,1,2,583.33
02133900206,,1,2,583.33
34328004215,,1,2,583.33
87525803206,,1,2,583.33
71599704207,2,1,2,203.35
43253200225,,1,2,583.33
31880800225,,1,2,583.33
81145303217,,1,2,583.33
07678200209,,1,2,583.33
84367402203,,1,2,583.33
92247100223,,1,2,583.33
22737900208,,1,2,583.33
82452200223,,1,2,583.33
34009102207,,1,2,583.33
62151000209,,1,2,583.33
22062100207,,1,2,583.33
11945501221,2,1,2,203.35
49128800225,,1,2,583.33
71442403208,,1,2,583.33
90510300206,,1,2,583.33
08866800201,,1,2,583.33
54115800207,,1,2,583.33
41642600200,,1,2,583.33
21434003229,,1,2,583.33
38261603232,,1,2,583.33
15668604209,,1,2,583.33
74408503206,,1,2,583.33
47640500216,,1,2,583.33
05512100219,,1,2,583.33
59430000215,,1,2,583.33
64255402202,,1,2,583.33
65988702208,,1,2,583.33
64204800226,,1,2,583.33
78558204208,,1,2,583.33
16619901216,,1,2,583.33
93257500206,,1,2,583.33
85205900223,,1,2,583.33
89549800208,,1,2,583.33
80261202208,2,1,2,203.35
89947500208,2,1,2,203.35
82940301203,,1,2,583.33
45730600216,2,1,2,203.35
23223601208,,1,2,583.33
43639300216,,1,2,583.33
16426000209,,1,2,583.33
84426703232,2,1,2,203.35
65345804208,,1,2,583.33
64830904206,,1,2,583.33
05751403207,,1,2,583.33
00546103209,,1,2,583.33
21380903208,,1,2,583.33
24082002209,,1,2,583.33
27748400229,,1,2,583.33
07891384206,,1,2,583.33
84782003208,,1,2,583.33
17558500209,,1,2,583.33
26080003208,,1,2,583.33
84275303221,,1,2,583.33
53435200216,,1,2,583.33
85049700217,,1,2,583.33
54687200216,,1,2,583.33
25979400205,,1,2,583.33
65130903206,,1,2,583.33
77302204208,,1,2,583.33
96754303224,,1,2,583.33
54683504225,,1,2,583.33
69664500206,,1,2,583.33
62132400226,,1,2,583.33
80188604221,,1,2,583.33
13340700206,,1,2,583.33
28891700202,,1,2,583.33
53424600219,,1,2,583.33
05452704219,2,1,2,203.35
08775900207,,1,2,583.33
81253500223,,1,2,583.33
05491604219,,1,2,583.33
47742100216,,1,2,583.33
64399904226,,1,2,583.33
96261102208,,1,2,583.33
18795004210,,1,2,583.33
80739302207,,1,2,583.33
73815203208,,1,2,583.33
73188400202,,1,2,583.33
03562600219,,1,2,583.33
92462500207,,1,2,583.33
28438600205,,1,2,583.33
94723500217,,1,2,583.33
43483604225,,1,2,583.33
01948100208,,1,2,583.33
26321001208,,1,2,583.33
31672904229,,1,2,583.33
69459703207,,1,2,583.33
12301400207,2,1,2,203.35
88415003217,2,1,2,203.35
98215404223,,1,2,583.33
34421600210,,1,2,583.33
81291300208,,1,2,583.33
08698100207,,1,2,583.33
82221401225,,1,2,583.33
03106300208,,1,2,583.33
46301800203,,1,2,583.33
38319800232,,1,2,583.33
57684700207,,1,2,583.33
03281402218,,1,2,583.33
62802400225,,1,2,583.33
77993101232,,1,2,583.33
83129800208,,1,2,583.33
05663403218,,1,2,583.33
86530100207,,1,2,583.33
07659000207,,1,2,583.33
84177200221,2,1,2,203.35
50768400208,,1,2,583.33
78938504221,2,1,2,203.35
99984702208,2,1,2,203.35
11197500221,,1,2,583.33
27812801229,,1,2,583.33
58658801217,,1,2,583.33
64298200226,,1,2,583.33
41541200216,,1,2,583.33
49237100221,,1,2,583.33
92332200207,,1,2,583.33
27170200209,,1,2,583.33
82810403217,,1,2,583.33
54487004216,2,1,2,203.35
52109203229,,1,2,583.33
10182300221,,1,2,583.33
85589400209,,1,2,583.33
54283704225,,1,2,583.33
21747304229,,1,2,583.33
12585000207,,1,2,583.33
16920300209,,1,2,583.33
82960300206,,1,2,583.33
53309500217,,1,2,583.33
47973800225,,1,2,583.33
56797800207,,1,2,583.33
52410300225,2,1,2,203.35
49718300216,2,1,2,203.35
63052000231,,1,2,583.33
56890300217,,1,2,583.33
36925100206,2,1,2,203.35
75562000206,,1,2,583.33
28555503210,,1,2,583.33
96112402223,,1,2,583.33
47193704221,,1,2,583.33
84837900207,,1,2,583.33
24940400209,,1,2,583.33
18862801209,,1,2,583.33
21076701206,,1,2,583.33
00110701208,,1,2,583.33
79468402201,,1,2,583.33
44272000208,,1,2,583.33
70456500215,2,1,2,203.35
16861500207,,1,2,583.33
15144601206,,1,2,583.33
09789304220,,1,2,583.33
41766602216,,1,2,583.33
96527400223,,1,2,583.33
61452700215,,1,2,583.33
25823000208,,1,2,583.33
01760600208,,1,2,583.33
60666100202,,1,2,583.33
31322003208,,1,2,583.33
06931602221,,1,2,583.33
42966500207,,1,2,583.33
65874000225,,1,2,583.33
47815700225,,1,2,583.33
13766002209,,1,2,583.33
12747004206,,1,2,583.33
60009800205,,1,2,583.33
81925300219,,1,2,583.33
57594900206,,1,2,583.33
91863104223,,1,2,583.33
80295900223,2,1,2,203.35
33820400210,,1,2,583.33
41201900215,,1,2,583.33
85733701206,,1,2,583.33
35727003208,,1,1,1041.1
41357202222,,1,2,583.33
70842300206,,1,2,583.33
58547403207,,1,2,583.33
43778900208,2,1,2,245
39970704229,,1,2,583.33
30740103207,,1,2,583.33
71775400207,,1,2,583.33
84228103206,,1,2,583.33
48377600230,,1,2,583.33
07108300206,,1,2,583.33
70660100207,,1,2,583.33
47942100225,,1,2,583.33
99331904223,,1,2,583.33
07224804201,,1,2,583.33
50871900229,,1,2,583.33
05992500206,,1,2,583.33
96589500220,,1,2,583.33
43249702210,,1,2,583.33
86043403207,,1,2,583.33
06330200209,,1,2,583.33
80385100204,,1,2,583.33
14399900202,,1,2,583.33
82177200219,,1,2,583.33
56054802221,,1,2,583.33
20104200219,,1,2,583.33
97494203217,,1,2,583.33
60784400225,,1,2,583.33
60792400231,,1,2,583.33
22638500206,,1,2,583.33
04634200208,,1,2,583.33
15901704209,,1,2,583.33
78458201208,,1,2,583.33
78293400208,,1,2,583.33
95660401223,,1,2,583.33
09748201209,,1,2,583.33
59957600207,,1,2,583.33
69691000225,,1,2,583.33
92948000208,,1,2,583.33
31945602208,,1,2,583.33
04454800218,2,1,2,203.35
57883401216,2,1,2,203.35
65063300206,,1,2,583.33
27586900207,2,1,2,203.35
62296200215,,1,2,583.33
96658604220,,1,2,583.33
21494003219,,1,2,583.33
15981800209,,1,2,583.33
68233003206,,1,2,583.33
78508300221,,1,2,583.33
37287960205,,1,2,583.33
18815900206,,1,2,583.33
97318303217,,1,2,583.33
04362700207,,1,2,583.33
03363700209,,1,2,583.33
81350000208,,1,2,583.33
63371903208,,1,2,583.33
18637902207,,1,2,583.33
57532100217,,1,2,583.33
60237900203,,1,2,583.33
08609200201,,1,2,583.33
21930300209,,1,2,583.33
00681200208,,1,2,583.33
06352900209,2,1,2,169.46
84617500209,2,1,2,67.78
61650100246,2,1,2,67.78
47200800216,,1,2,583.33
96892600208,,1,2,583.33
91126200217,,1,2,583.33
24709200229,,1,2,583.33
98330900232,,1,2,583.33
65168700202,,1,2,583.33
21104300209,,1,2,583.33
12014700208,,1,2,583.33
53003900217,,1,2,583.33
59877400225,,1,2,583.33
56616100208,,1,2,583.33
06501804201,,1,2,583.33
59529100205,,1,2,583.33
01225900207,,1,2,583.33
05485700219,,1,2,583.33
82133300206,,1,2,583.33
48046700225,2,1,2,203.35
11062901209,,1,2,583.33
62625903202,,1,2,583.33
83310104217,,1,2,583.33
40594404216,,1,2,583.33
54519601210,,1,2,583.33
10460800208,,1,2,583.33
27047100229,,1,2,583.33
32795100200,,1,2,583.33
83007200223,,1,2,583.33
12478400201,,1,2,583.33
53763100225,,1,2,583.33
42288404208,,1,2,583.33
79347900225,2,1,2,203.35
09462000208,,1,2,583.33
37136700229,,1,2,583.33
71723102206,,1,2,583.33
22820000203,,1,2,583.33
06931502221,,1,2,583.33
20012500206,,1,2,583.33
95096300217,,1,2,583.33
21210300206,,1,2,583.33
99661000206,,1,2,583.33
43779400216,,1,2,583.33
38528600232,,1,2,583.33
87102200206,,1,2,583.33
78486000221,,1,2,583.33
88069100223,,1,2,583.33
09133800207,,1,2,583.33
10766200221,2,1,2,203.35
12626500207,,1,2,583.33
22775800209,,1,2,583.33
41581000225,,1,2,583.33
57836800207,,1,2,583.33
21060603210,2,1,2,203.35
77452000208,,1,2,583.33
49397003200,,1,2,583.33
60855601210,,1,2,583.33
07094400209,,1,2,583.33
52101900229,,1,2,583.33
89691060207,,1,2,583.33
72294800206,,1,2,583.33
90227200206,,1,2,583.33
59315700216,2,1,2,203.35
10457500208,,1,2,583.33
27443200206,,1,2,583.33
40434300200,,1,2,583.33
96613600215,,1,2,583.33
19099200206,,1,2,583.33
14239800207,,1,2,583.33
44189900216,,1,2,583.33
51341300225,,1,2,583.33
61667800203,,1,2,583.33
93416701206,2,1,2,203.35
04685000208,,1,2,583.33
69462300206,,1,2,583.33
20196902209,,1,2,583.33
22751602206,,1,2,583.33
29268401229,,1,2,583.33
75561904206,,1,2,583.33
83346502223,,1,2,583.33
72030004207,,1,2,583.33
16752203216,,1,2,583.33
90327403217,,1,2,583.33
89488800217,,1,2,583.33
51298300208,,1,2,583.33
64038400203,,1,2,583.33
65241300216,,1,2,583.33
69839700206,2,1,2,203.35
63785300208,2,1,2,203.35
40372800233,,1,2,583.33
96401400207,,1,2,583.33
12289900206,2,1,2,203.35
19851100207,,1,2,583.33
14401004280,2,1,2,203.35
59466901203,2,1,2,203.35
81010904206,,1,2,583.33
06762500208,,1,2,583.33
40673601216,,1,2,583.33
36488501207,,1,2,583.33
81246402208,,1,2,583.33
96661701220,,1,2,583.33
76016100208,,1,2,583.33
62813500204,2,1,2,203.35
40993800216,,1,2,583.33
94779900215,,1,2,583.33
25366900221,,1,2,583.33
23189500219,,1,2,583.33
88172600217,,1,2,583.33
17058000206,,1,2,583.33
96736000208,,1,2,583.33
78147300221,,1,2,583.33
11797403206,2,1,2,203.35
54735100206,,1,2,583.33
07921000208,,1,2,583.33
83125502217,,1,2,583.33
69640100202,,1,2,583.33
08870900100,,1,2,583.33
06497100209,,1,2,583.33
90932100223,,1,2,583.33
55409900208,,1,2,583.33
20909000229,,1,2,583.33
98759400217,,1,2,583.33
00354500218,,1,2,583.33
70844600208,,1,2,583.33
00388800208,,1,2,583.33
69374500207,,1,3,565.22
27082302221,,1,3,2128.5
07441901208,,1,3,2294.35
28818700221,,1,3,3100.11
25944700210,,1,3,565.22
01338304218,,1,3,883.58
00476201204,,1,3,1943.38
68397500229,,1,3,3465.03
20539600201,,1,3,1579.7
54747000206,,1,3,828.81
94754100232,,1,3,2898.87
08875601222,,1,3,3586.55
56678000206,,1,3,664.64
79147701232,,1,3,2012.21
89225300232,,1,3,752.92
08887104222,,1,3,3768.83
84934900232,,1,3,2866.01
80864501232,,1,3,3879.31
05703900204,,1,3,3759.19
08463300222,,1,3,3507.27
92317804226,,1,3,428.36
08844404222,,1,3,4014.24
97251901219,,1,3,2583.27
78780201232,,1,3,2997.38
08460100222,,1,3,3808.1
06367403204,,1,3,694.89
01105400220,,1,3,885.12
25529900221,,1,3,1407.36
80787503232,,1,3,850.73
77221800232,,1,3,2866.25
78772004232,,1,3,348.4
42520501208,,1,3,4104.78
08475901222,,1,3,3964.77
77894000232,,1,3,665.43
83150904232,,1,3,741.25
78891703232,,1,3,638.9500000000001
78921103232,,1,3,756.8
40962104216,,1,3,1000.03
08477701222,2,1,3,1575.71
45467702200,,1,3,1334.82
86651901232,,1,3,746.11
62898900204,,1,3,2778.4
08656004222,,1,3,3718.9
24934801221,,1,3,3935.69
08402401222,,1,3,3775.98
64144904230,,1,3,1567.87
73930001232,,1,3,640.6
02102600204,,1,3,3584.44
45439800200,,1,3,3626.03
42682401204,,1,3,2916.95
63872902204,,1,3,3972.41
64018301204,,1,3,3440.59
47299200210,,1,3,3932.89
60837603206,,1,3,4400.1
29944302221,,1,3,645.46
63779802204,,1,3,2890.9
08974000222,,1,3,3780.79
40325503204,,1,3,830.39
62020804229,,1,3,760.84
64013400204,,1,3,3862.42
06434504204,,1,3,849.49
76891801232,,1,3,1037.39
61156100202,,1,3,730.6900000000001
25185004221,,1,3,741.3200000000001
45425901200,,1,3,2635.31
28431404221,,1,3,697.13
64060802204,,1,3,769.9
08965401222,,1,3,3680.03
79431200232,,1,3,835
85387400232,,1,3,562.34
08283700222,,1,3,3872.38
40133802221,,1,3,3961.04
62594200204,,1,3,614.42
08833701222,,1,3,3965.85
01197304204,,1,3,919.89
88688401220,,1,3,766.31
62025801204,,1,3,3848.32
93745300219,,1,3,649.29
22950304228,,1,3,3392.2
77470203232,,1,3,580.06
63871800204,,1,3,2617.64
29524503208,,1,3,640.68
08747801222,2,1,3,1697.96
08344600222,,1,3,3962.87
63806702204,,1,3,4003.91
71726402226,,1,3,935.6900000000001
45408601200,,1,3,4115.36
71222601208,,1,3,3773.93
24723401221,2,1,3,298.28
42359900204,,1,3,815.29
83860000219,,1,3,857.8200000000001
85866400219,,1,3,928.52
78170804232,,1,3,748.37
56335004227,,1,3,531.83
94801900219,,1,3,718.26
96066102208,,1,3,772.9400000000001
51393301229,,1,3,616.9
45330300200,,1,3,3506.34
42640803204,,1,3,3741.61
41053004204,,1,3,4182.17
43967503221,,1,3,2353.43
42322804204,,1,3,673.9
08463901222,,1,3,792.36
78981201232,,1,3,369.23
07897204221,,1,3,909.27
67771402229,,1,3,883.91
62196102204,,1,3,3730.54
62982304229,,1,3,619.9500000000001
43176900229,,1,3,893.79
80931302232,,1,3,3929.79
88274304220,,1,3,801.02
56269000227,,1,3,902.29
45466004229,,1,3,622.98
57046800208,,1,3,3314.79
42572704204,,1,3,807.73
26402204233,,1,3,373.75
81948604232,,1,3,383.69
21091404215,,1,3,870.73
63756800204,,1,3,4213.52
08549200222,,1,3,3989.94
96551804219,,1,3,674.27
76734400232,2,1,3,157.57
69026501223,,1,3,870.63
42526100204,,1,3,864.38
42390300204,,1,3,838.12
76731002232,2,1,3,347.36
00567400220,2,1,2,203.35
33336200207,,1,2,583.33
30723300205,,1,2,583.33
52411103229,,1,2,583.33
96034600208,,1,2,583.33
24500800219,,1,2,583.33
64445800202,,1,2,583.33
06360604206,,1,2,583.33
31975300229,,1,2,583.33
73880500207,2,1,2,203.35
97879200273,2,1,2,135.56
84836300221,2,1,2,203.35
32236100233,,1,2,583.33
23943704206,,1,2,583.33
49986000216,,1,2,583.33
03513200219,,1,2,583.33
64178500233,,1,2,583.33
40177100207,,1,2,583.33
94044200217,,1,2,583.33
92904701208,,1,2,583.33
00779600207,,1,2,583.33
92817303207,,1,2,583.33
68900802215,,1,2,583.33
06498600200,,1,2,583.33
54512100206,,1,2,583.33
22113400206,,1,2,583.33
56724500206,2,1,2,203.35
45258701225,2,1,2,203.35
56411600208,,1,2,583.33
87933000209,2,1,2,203.35
98082200208,,1,2,583.33
13655203209,,1,2,583.33
78278203208,,1,2,583.33
06530800208,,1,2,583.33
54860600206,,1,2,583.33
54810702208,,1,2,583.33
37121903206,,1,2,583.33
01808300209,,1,2,583.33
91226704223,2,1,2,203.35
73447801208,,1,2,583.33
24534603208,,1,2,583.33
04096600209,,1,2,583.33
96762701206,,1,2,583.33
84923400219,,1,3,915.05
21243500215,2,1,3,316.23
62730200208,,1,2,583.33
46621204216,,1,2,583.33
80486800208,,1,2,583.33
81935904223,,1,2,583.33
87333000223,,1,2,583.33
43318800216,,1,2,583.33
82660400203,,1,2,583.33
41300503225,,1,2,583.33
41940701225,,1,2,583.33
78141400208,,1,2,583.33
34853900215,,1,2,583.33
49597003225,,1,2,583.33
80304903207,,1,2,583.33
56648603207,,1,2,583.33
28656000208,,1,2,583.33
79083400208,2,1,2,203.35
72611100226,,1,2,583.33
10137304232,,1,2,583.33
25140900205,,1,2,583.33
78261700207,,1,2,583.33
03034800207,,1,2,583.33
55999000208,,1,2,583.33
71628200202,,1,2,583.33
51957100216,,1,2,583.33
14229700227,,1,2,583.33
82543503207,,1,2,583.33
44580500225,,1,2,583.33
11465300208,,1,2,583.33
07440604208,2,1,2,203.35
34431900208,,1,2,583.33
97321602217,,1,2,583.33
88513603208,,1,2,583.33
01238700209,,1,2,583.33
50686200208,,1,2,583.33
10004703206,,1,2,583.33
24475300207,,1,2,583.33
62830700202,,1,2,583.33
94985804217,,1,2,583.33
55381800216,,1,2,583.33
16704600207,,1,2,583.33
92152100209,,1,2,583.33
23168604245,,1,2,583.33
09137004206,2,1,2,203.35
55658802207,,1,2,583.33
62447303208,,1,2,583.33
06548002221,,1,2,583.33
08797900208,,1,2,583.33
80620500202,,1,2,583.33
25243700209,,1,2,583.33
54837101207,,1,2,583.33
54681000216,,1,2,583.33
77587500202,,1,2,583.33
56482000233,,1,2,583.33
82286500204,,1,2,583.33
69601401229,,1,3,821.27
63979001204,,1,3,3212.85
04590500208,,1,2,583.33
26590303206,,1,2,583.33
65552404225,,1,2,583.33
53673500208,,1,2,583.33
97569600208,,1,2,583.33
88991304217,,1,2,583.33
40694404204,,1,2,583.33
30147100204,,1,2,583.33
47599600203,,1,2,583.33
96513000206,,1,2,583.33
82723800221,,1,2,583.33
64017300215,,1,2,583.33
71899000202,,1,2,583.33
46024400203,,1,2,583.33
25162300200,,1,2,583.33
33068600208,2,1,2,203.35
96551600208,2,1,2,203.35
79287103221,2,1,2,203.35
39561900209,,1,2,583.33
46508002200,,1,3,3797.06
11389503209,,1,2,583.33
56785701203,,1,2,583.33
94224400215,,1,2,583.33
78009500202,,1,2,583.33
91604703208,,1,2,583.33
43063400225,,1,2,583.33
70277600207,,1,2,583.33
83201703219,,1,2,583.33
89483700206,,1,2,583.33
91243700207,,1,2,583.33
74768900206,,1,2,583.33
88686600232,,1,2,583.33
10160900221,,1,2,583.33
13347900209,,1,2,583.33
40366400200,,1,2,583.33
55861200206,,1,2,583.33
99125000232,,1,2,583.33
61189300208,,1,2,583.33
22311600207,,1,2,583.33
80177700217,,1,2,583.33
82125600221,2,1,2,203.35
59960003206,2,1,2,203.35
60629900207,2,1,2,203.35
36411801229,,1,3,583.98
84599104232,,1,3,635.3
23491600207,,1,2,583.33
05506100219,,1,2,583.33
20350500206,2,1,2,203.35
50835200225,,1,2,583.33
32121000203,,1,2,583.33
35845903207,,1,2,583.33
74414000207,,1,2,583.33
66241001224,,1,2,583.33
11601704209,,1,2,583.33
12512301206,,1,2,583.33
90897701223,2,1,2,203.35
32979281207,,1,2,583.33
98316100200,,1,2,583.33
99266100208,,1,2,583.33
60151300202,,1,2,583.33
00799403207,,1,2,583.33
24349203208,,1,2,583.33
76221300202,,1,2,583.33
00535603210,2,1,2,203.35
80446600208,,1,2,583.33
43286203229,,1,3,684.17
24965103205,,1,2,583.33
01570200207,,1,2,583.33
82105003208,,1,2,583.33
65105204202,,1,2,583.33
89277500208,,1,2,583.33
53603800208,,1,2,583.33
52666304229,,1,2,583.33
80248204208,,1,2,583.33
96301804233,,1,2,583.33
57161701217,,1,2,583.33
03920900206,,1,2,583.33
82137103206,,1,2,583.33
11982500100,,1,2,583.33
39744800229,,1,2,583.33
90003400208,,1,2,583.33
18701102207,,1,2,583.33
28224700205,,1,2,583.33
92373300206,2,1,2,203.35
00459800231,,1,2,583.33
40092500222,,1,2,583.33
19786000208,,1,2,583.33
47494900209,,1,2,583.33
05506700219,,1,2,583.33
81502500232,2,1,2,203.35
77596101208,2,1,2,203.35
27431102207,,1,2,583.33
58891700225,,1,2,583.33
25574101209,2,1,2,169.46
23884800207,,1,2,583.33
80370302221,,1,2,583.33
55656100207,,1,2,583.33
70610800207,,1,2,583.33
58720100208,,1,2,583.33
73594500207,,1,2,583.33
88197300223,,1,2,583.33
62659705202,,1,2,583.33
91573900208,,1,2,583.33
16903300209,,1,2,583.33
60826700210,,1,2,583.33
45320500208,,1,2,583.33
36630100210,,1,2,583.33
00132500209,2,1,2,203.35
60082400231,2,1,2,203.35
37376800210,,1,2,583.33
78338100221,,1,2,583.33
46988100208,,1,2,583.33
98259100232,,1,3,502.57
25705400206,,1,2,583.33
55273001207,2,1,2,203.35
91990600208,,1,2,583.33
42515500204,,1,3,768.7000000000001
79761201208,,1,3,3718.9
25888703229,,1,2,583.33
65311304216,,1,2,583.33
21165004206,2,1,2,203.35
35591600208,,1,2,583.33
71616103207,,1,1,690.63
95357700206,,1,2,583.33
27859604205,,1,2,583.33
34560800208,,1,2,583.33
31831700204,,1,2,583.33
10429300232,,1,2,583.33
83036000221,,1,2,583.33
74489000207,,1,2,583.33
19495000206,,1,2,583.33
40104800204,,1,2,583.33
98021700207,,1,2,583.33
82512502217,,1,2,583.33
47889600216,,1,2,583.33
26034703205,,1,2,583.33
40809200216,,1,2,583.33
85854400207,,1,2,583.33
40121904208,,1,2,583.33
54536300207,,1,2,583.33
06846000208,,1,2,583.33
32711000207,,1,2,583.33
49771100225,,1,2,583.33
18623600210,,1,2,583.33
42544403208,2,1,2,203.35
23445800207,2,1,2,203.35
62035001206,2,1,2,203.35
09653300208,,1,2,583.33
51740503208,2,1,2,203.35
66044400225,2,1,2,203.35
24671201222,,1,3,711.56
53830900209,,1,3,2017.96
86363101224,,1,3,915.8
27632200207,,1,2,583.33
87789902206,,1,2,583.33
44715703207,,1,2,583.33
27888100206,,1,2,583.33
85532603208,,1,2,583.33
53019102225,,1,2,583.33
75664102208,,1,2,583.33
14789803207,,1,2,583.33
63473100208,,1,2,583.33
92120804223,,1,2,583.33
81718204225,,1,2,583.33
61405203202,,1,2,583.33
18391500225,,1,2,583.33
66244700207,,1,2,583.33
03580500209,,1,2,583.33
96087100217,,1,2,583.33
65774900206,,1,2,583.33
65632700207,,1,2,583.33
57990500207,,1,2,583.33
56006300206,,1,2,583.33
67668400202,,1,2,583.33
51468700208,,1,2,583.33
45389203200,,1,3,778.37
43715300208,,1,2,583.33
14828700206,,1,2,583.33
49442101221,,1,2,583.33
50752300225,,1,2,583.33
98639900206,,1,2,583.33
62303000208,,1,2,583.33
42390605208,,1,2,583.33
47632301225,,1,2,583.33
21882102201,2,1,2,203.35
64137100206,,1,2,583.33
29387100206,,1,2,583.33
25748500229,,1,2,583.33
03749900218,,1,2,583.33
27744200210,,1,2,583.33
05519300209,,1,2,583.33
12349900206,,1,2,583.33
54565904206,2,1,2,203.35
71588604202,,1,2,583.33
89471500203,,1,3,817.59
28246702221,,1,3,826.2000000000001
62952200204,,1,2,583.33
85528701203,,1,2,583.33
65754000215,,1,2,583.33
37485000207,,1,2,583.33
54423000225,,1,2,583.33
08904903201,,1,2,583.33
21804300208,,1,2,583.33
80203203217,,1,2,583.33
70345601208,,1,2,583.33
98530600208,,1,2,583.33
42837400207,,1,2,583.33
30681400229,,1,2,583.33
72733900229,,1,2,583.33
80020003217,,1,2,583.33
95346300208,,1,2,583.33
49295100208,,1,2,583.33
79541900232,,1,2,583.33
48793200229,,1,2,583.33
24170203205,2,1,2,203.35
45414103200,2,1,3,972.48
42545504204,,1,3,836.2000000000001
20397801208,,1,2,583.33
91159404217,,1,2,583.33
81591600217,,1,2,583.33
41960904221,,1,2,583.33
43468300225,,1,2,583.33
36944004205,,1,2,583.33
26578600229,,1,2,583.33
94568603206,,1,2,583.33
05897100206,,1,2,583.33
55506003206,,1,2,583.33
41627200225,,1,2,583.33
27351700207,,1,2,583.33
97292304206,2,1,2,203.35
59588401207,2,1,2,203.35
69589900206,,1,2,583.33
99830700219,,1,3,807.9
90492503207,,1,2,583.33
00870800209,,1,2,583.33
82011101202,,1,2,583.33
20364703207,,1,2,583.33
95991500207,,1,2,583.33
80103100207,,1,2,583.33
39198301205,,1,2,583.33
76201302208,,1,2,583.33
87335004206,,1,2,583.33
40107100222,,1,2,583.33
72763500225,,1,2,583.33
32259500207,,1,2,583.33
64288200208,2,1,2,203.35
86735600206,2,1,2,203.35
12183801207,2,1,2,203.35
41629405209,2,1,2,203.35
25206900208,2,1,2,203.35
56617000208,2,1,2,203.35
71482500208,,1,2,583.33
10324600232,,1,2,583.33
04503000207,,1,2,583.33
18970000209,,1,2,583.33
77887000207,,1,2,583.33
01947900208,,1,2,583.33
64552903225,,1,2,583.33
23649700229,,1,2,583.33
48399200216,,1,2,583.33
79367400210,,1,2,583.33
66442400225,,1,2,583.33
24069300228,,1,2,583.33
90681100206,2,1,2,169.46
90973500241,2,1,2,67.78
07574300245,2,1,2,67.78
57293400216,,1,2,583.33
10626600220,,1,2,583.33
24501700207,,1,2,583.33
24054600208,,1,2,583.33
06859400208,,1,2,583.33
92020500231,,1,2,583.33
83104901232,2,1,3,241.32
95025301273,2,1,3,96.53
03306700218,,1,2,583.33
62489901231,,1,2,583.33
21397900208,,1,2,583.33
48169904216,,1,2,583.33
28780405205,2,1,2,203.35
26762100209,,1,2,583.33
60796500225,,1,2,583.33
29940100207,,1,2,583.33
86922600232,,1,2,583.33
64070300202,,1,2,583.33
99569504223,,1,2,583.33
99183200208,,1,2,583.33
60532400208,2,1,2,203.35
54738600206,2,1,2,203.35
57349904227,,1,3,928.52
50236701208,2,1,2,203.35
95739000206,,1,2,583.33
70458904207,,1,2,583.33
57261900208,,1,2,583.33
82963001208,,1,2,583.33
67434902202,,1,2,583.33
67459403216,,1,2,583.33
00495904206,,1,2,583.33
72743200225,,1,2,583.33
91568503206,,1,2,583.33
27242303229,,1,2,583.33
91139500208,,1,2,583.33
53257900209,,1,2,583.33
08979300209,,1,2,583.33
30174400204,,1,2,583.33
53609100225,,1,2,583.33
06666600206,,1,2,583.33
05490300219,,1,2,583.33
40669601204,2,1,3,315.32
64258503226,,1,2,583.33
39311600207,,1,2,583.33
52312700216,,1,2,583.33
37662000207,,1,2,583.33
77692700208,,1,2,583.33
21403701208,,1,1,1041.1
